date,close,signal,position,regime_label,regime_entropy,predicted_return,gross_return,transaction_cost,strategy_return,lgbm_naive_equity,gross_equity,equity
2021-04-23,51093.65234375,HOLD,0,BULL,0.0,0.0065519824847628,-0.0,0.0,-0.0,0.8327585534987547,1.0191790817882656,1.0181460409438998
2021-04-24,50050.8671875,HOLD,0,BULL,0.0,0.0044513848928465,-0.0,0.0,-0.0,0.8151600974294733,1.0191790817882656,1.0181460409438998
2021-04-25,49004.25390625,HOLD,0,BULL,0.0,0.0056870417966627,0.0,0.0,0.0,0.8946216647235511,1.0191790817882656,1.0181460409438998
2021-04-26,54021.75390625,HOLD,0,BULL,0.0,0.0101470983676841,0.0,0.0,0.0,0.9112153928781435,1.0191790817882656,1.0181460409438998
2021-04-27,55033.1171875,HOLD,0,BULL,0.0,0.0160731522996027,-0.0,0.0,-0.0,0.9077580089770841,1.0191790817882656,1.0181460409438998
2021-04-28,54824.703125,HOLD,0,BULL,0.0,0.0189497366727938,-0.0,0.0,-0.0,0.8864895349145987,1.0191790817882656,1.0181460409438998
2021-04-29,53555.109375,HOLD,0,BULL,0.0,0.0226005908854443,0.0,0.0,0.0,0.9533443096028513,1.0191790817882656,1.0181460409438998
2021-04-30,57750.17578125,BUY,1,BULL,0.0,0.0071666901456826,0.00043374095819047424,0.00048280259854463926,-4.906164035416502e-05,0.9546290100443331,1.019621141499768,1.0180960890290112
2021-05-01,57828.05078125,BUY,1,BULL,0.0,0.0133987813839654,-0.0070381660328073465,0.0,-0.0070381660328073465,0.9346619442392372,1.0124448786153322,1.0109305597170732
2021-05-02,56631.078125,BUY,1,BULL,0.0,0.0265642121658716,0.00336757306014903,0.0,0.00336757306014903,0.9440095938710739,1.015854360713443,1.0143349422356578
2021-05-03,57200.29296875,BUY,1,BULL,0.0,0.0109667428175511,-0.03359559114489487,0.0,-0.03359559114489487,0.8779349297659066,0.9817261329481556,0.9802577602323281
2021-05-04,53333.5390625,BUY,1,BULL,0.0,0.0134149543080133,0.026949916088676543,0.0,0.026949916088676543,0.9428117631897815,1.0081835698531694,1.0066756246158635
2021-05-05,57424.0078125,HOLD,0,BULL,0.0,0.0132980617123587,-0.0,0.0,-0.0,0.9257892085981451,1.0081835698531694,1.0066756246158635
2021-05-06,56396.515625,HOLD,0,BULL,0.0,0.0152967296285743,0.0,0.0,0.0,0.941413842670864,1.0081835698531694,1.0066756246158635
2021-05-07,57356.40234375,HOLD,0,BULL,0.0,0.0034166345731217,0.0,0.0,0.0,0.964875400440849,1.0081835698531694,1.0066756246158635
2021-05-08,58803.77734375,HOLD,0,BULL,0.0,0.0120107777251034,-0.0,0.0,-0.0,0.9554527861809594,1.0081835698531694,1.0066756246158635
2021-05-09,58232.31640625,HOLD,0,BULL,0.0,0.010973326096934,-0.0,0.0,-0.0,0.9157102104872054,1.0081835698531694,1.0066756246158635
2021-05-10,55859.796875,HOLD,0,BULL,0.0,0.0117203253137663,0.0,0.0,0.0,0.9294549816863484,1.0081835698531694,1.0066756246158635
2021-05-11,56704.57421875,HOLD,0,BULL,0.0,0.0182502394161743,-0.0,0.0,-0.0,0.7965734549006658,1.0081835698531694,1.0066756246158635
2021-05-12,49150.53515625,HOLD,0,BULL,1e-05,0.0076793186526142,0.0,0.0,0.0,0.8056885876795022,1.0081835698531694,1.0066756246158635
2021-05-13,49716.19140625,HOLD,0,BULL,1.8e-05,0.0011568929380729,0.0,0.0,0.0,0.8083475104890568,1.0081835698531694,1.0066756246158635
2021-05-14,49880.53515625,HOLD,0,BULL,0.000266,0.0029300303522138,-0.0,0.0,-0.0,0.7561293095803276,1.0081835698531694,1.0066756246158635
2021-05-15,46760.1875,HOLD,0,BULL,0.006517,0.0096240259590965,-0.0,0.0,-0.0,0.7511953714418549,1.0081835698531694,1.0066756246158635
2021-05-16,46456.05859375,HOLD,0,BULL,0.040795,0.0028261937586163,-0.0,0.0,-0.0,0.7024548226149169,1.0081835698531694,1.0066756246158635
2021-05-17,43537.51171875,HOLD,0,BULL,0.303376,0.0075829084159951,-0.0,0.0,-0.0,0.6922467954352477,1.0081835698531694,1.0066756246158635
2021-05-18,42909.40234375,HOLD,0,BULL,0.586936,-0.0005263477624942,-0.0,0.0,-0.0,0.7947734444211247,1.0081835698531694,1.0066756246158635
2021-05-19,37002.44140625,HOLD,0,BEAR,0.005432,0.0232899303386256,0.0,0.0,0.0,0.8720850440420849,1.0081835698531694,1.0066756246158635
2021-05-20,40782.73828125,HOLD,0,BEAR,8e-06,0.0038851637936975,-0.0,0.0,-0.0,0.7943475429500679,1.0081835698531694,1.0066756246158635
2021-05-21,37304.69140625,HOLD,0,BEAR,0.0,0.0227847371468153,0.0,0.0,0.0,0.7992710976289636,1.0081835698531694,1.0066756246158635
2021-05-22,37536.6328125,HOLD,0,BEAR,0.0,0.0067678460348784,-0.0,0.0,-0.0,0.7380903752930122,1.0081835698531694,1.0066756246158635
2021-05-23,34770.58203125,HOLD,0,BEAR,0.0,0.0238141502379753,0.0,0.0,0.0,0.8172302239302199,1.0081835698531694,1.0066756246158635
2021-05-24,38705.98046875,HOLD,0,BEAR,0.0,0.0066000120685304,-0.0,0.0,-0.0,0.8107914446772321,1.0081835698531694,1.0066756246158635
2021-05-25,38402.22265625,HOLD,0,BEAR,0.0,0.0179379008941694,0.0,0.0,0.0,0.8294084857946179,1.0081835698531694,1.0066756246158635
2021-05-26,39294.19921875,HOLD,0,BEAR,1e-06,0.0072632482385314,-0.0,0.0,-0.0,0.8111140726411784,1.0081835698531694,1.0066756246158635
2021-05-27,38436.96875,HOLD,0,BEAR,0.00033,0.029193735861664,-0.0,0.0,-0.0,0.7511434521259913,1.0081835698531694,1.0066756246158635
2021-05-28,35697.60546875,HOLD,0,BEAR,0.000184,0.0279763305457368,-0.0,0.0,-0.0,0.728034004373975,1.0081835698531694,1.0066756246158635
2021-05-29,34616.06640625,HOLD,0,BEAR,0.016812,0.0251936328780292,0.0,0.0,0.0,0.7500351512737569,1.0081835698531694,1.0066756246158635
2021-05-30,35678.12890625,SELL,0,BEAR,0.383086,-0.0121472009205367,0.0,0.0,0.0,0.7160316197341705,1.0081835698531694,1.0066756246158635
2021-05-31,37332.85546875,SELL,0,RECOVERY,0.602475,0.0002564126704099,-0.0,0.0,-0.0,0.7034954429821433,1.0081835698531694,1.0066756246158635
2021-06-01,36684.92578125,SELL,0,RECOVERY,0.216383,0.0013194196154654,0.0,0.0,0.0,0.7203637080670098,1.0081835698531694,1.0066756246158635
2021-06-02,37575.1796875,SELL,0,RECOVERY,0.098798,-0.010912946733443,0.0,0.0,0.0,0.6897074656771335,1.0081835698531694,1.0066756246158635
2021-06-03,39208.765625,SELL,0,RECOVERY,0.072401,-0.0026512571547349,-0.0,0.0,-0.0,0.7316695349899581,1.0081835698531694,1.0066756246158635
2021-06-04,36894.40625,HOLD,0,RECOVERY,0.047609,0.0265221812957305,-0.0,0.0,-0.0,0.704550392025749,1.0081835698531694,1.0066756246158635
2021-06-05,35551.95703125,HOLD,0,RECOVERY,0.028756,0.0274630233352666,0.0,0.0,0.0,0.7106754712083144,1.0081835698531694,1.0066756246158635
2021-06-06,35862.37890625,HOLD,0,RECOVERY,0.049632,0.0019460128479892,-0.0,0.0,-0.0,0.6635343377730739,1.0081835698531694,1.0066756246158635
2021-06-07,33560.70703125,HOLD,0,RECOVERY,0.192596,0.0274744784548549,-0.0,0.0,-0.0,0.661790718786526,1.0081835698531694,1.0066756246158635
2021-06-08,33472.6328125,HOLD,0,RECOVERY,0.41209,-0.005149347095793,0.0,0.0,0.0,0.5893417738825415,1.0081835698531694,1.0066756246158635
2021-06-09,37345.12109375,SELL,0,BEAR,0.005288,-0.0132928866459029,-0.0,0.0,-0.0,0.5995696489033873,1.0081835698531694,1.0066756246158635
2021-06-10,36702.59765625,SELL,0,BEAR,0.004399,-0.014718939110312,0.0,0.0,0.0,0.5893364469048835,1.0081835698531694,1.0066756246158635
2021-06-11,37334.3984375,SELL,0,BEAR,0.013545,-0.0051306611538719,-0.0,0.0,-0.0,0.6181574714487394,1.0081835698531694,1.0066756246158635
2021-06-12,35552.515625,SELL,0,BEAR,0.004814,0.01487105389264,0.0,0.0,0.0,0.6769175433810503,1.0081835698531694,1.0066756246158635
2021-06-13,39097.859375,SELL,0,BEAR,1.4e-05,-0.0194021996609331,0.0,0.0,0.0,0.6577886740519625,1.0081835698531694,1.0066756246158635
2021-06-14,40218.4765625,HOLD,0,BEAR,0.006374,-0.0185525461569402,0.0,0.0,0.0,0.6547243962145153,1.0081835698531694,1.0066756246158635
2021-06-15,40406.26953125,HOLD,0,BEAR,0.016609,-0.017179725233408,-0.0,0.0,-0.0,0.6889710858940743,1.0081835698531694,1.0066756246158635
2021-06-16,38347.0625,HOLD,0,BEAR,0.054431,0.0210051228780252,-0.0,0.0,-0.0,0.6836765079093579,1.0081835698531694,1.0066756246158635
2021-06-17,38053.50390625,HOLD,0,BEAR,0.100893,0.0030034093163885,-0.0,0.0,-0.0,0.6416976823265781,1.0081835698531694,1.0066756246158635
2021-06-18,35787.24609375,HOLD,0,BEAR,0.082545,0.0282496041596447,-0.0,0.0,-0.0,0.6386173923951624,1.0081835698531694,1.0066756246158635
2021-06-19,35615.87109375,HOLD,0,BEAR,0.2213,0.007448236819735,0.0,0.0,0.0,0.6400936365252505,1.0081835698531694,1.0066756246158635
2021-06-20,35698.296875,SELL,0,BEAR,0.286124,-0.0180515781760976,-0.0,0.0,-0.0,0.7165987774740594,1.0081835698531694,1.0066756246158635
2021-06-21,31676.693359375,SELL,0,BEAR,0.009732,0.0318640716673861,0.0,0.0,0.0,0.7351107078093797,1.0081835698531694,1.0066756246158635
2021-06-22,32505.66015625,SELL,0,BEAR,0.025669,-0.0026501940600197,0.0,0.0,0.0,0.7080831312119394,1.0081835698531694,1.0066756246158635
2021-06-23,33723.02734375,SELL,0,BEAR,0.014797,-0.0018785662105635,0.0,0.0,0.0,0.6886280516244999,1.0081835698531694,1.0066756246158635
2021-06-24,34662.4375,SELL,0,BEAR,0.00912,-0.0233969566683516,-0.0,0.0,-0.0,0.7515029975950455,1.0081835698531694,1.0066756246158635
2021-06-25,31637.779296875,HOLD,0,BEAR,3.2e-05,0.0225593262587328,0.0,0.0,0.0,0.7644200102767174,1.0081835698531694,1.0066756246158635
2021-06-26,32186.27734375,SELL,0,BEAR,0.000394,-0.0206912145668369,0.0,0.0,0.0,0.7080461179613636,1.0081835698531694,1.0066756246158635
2021-06-27,34649.64453125,SELL,0,BEAR,4.4e-05,-0.0125415109370449,-0.0,0.0,-0.0,0.7124595552453958,1.0081835698531694,1.0066756246158635
2021-06-28,34434.3359375,SELL,0,BEAR,0.315736,0.007896556392874,0.0,0.0,0.0,0.7415173045021302,1.0081835698531694,1.0066756246158635
2021-06-29,35867.77734375,SELL,0,BEAR,0.422944,0.0118983072859348,-0.0,0.0,-0.0,0.7242212628719262,1.0081835698531694,1.0066756246158635
2021-06-30,35040.8359375,SELL,0,BEAR,0.5522,0.0230411125344816,-0.0,0.0,-0.0,0.6932113789689006,1.0081835698531694,1.0066756246158635
2021-07-01,33572.1171875,HOLD,0,BEAR,0.649161,0.0343644656742105,0.0,0.0,0.0,0.6998884054685635,1.0081835698531694,1.0066756246158635
2021-07-02,33897.046875,HOLD,0,RECOVERY,0.230567,0.0095196759832619,0.0,0.0,0.0,0.7156393576543756,1.0081835698531694,1.0066756246158635
2021-07-03,34668.546875,HOLD,0,RECOVERY,0.061021,0.0072956359283043,0.0,0.0,0.0,0.7283089781676748,1.0081835698531694,1.0066756246158635
2021-07-04,35287.78125,HOLD,0,RECOVERY,0.080155,-0.0358275022262038,-0.0,0.0,-0.0,0.7608460042504998,1.0081835698531694,1.0066756246158635
2021-07-05,33746.00390625,HOLD,0,RECOVERY,0.037416,-0.0209810514954334,0.0,0.0,0.0,0.7498957487192076,1.0081835698531694,1.0066756246158635
2021-07-06,34235.1953125,HOLD,0,RECOVERY,0.588751,-0.0302446780617342,-0.0,0.0,-0.0,0.7582629554892143,1.0081835698531694,1.0066756246158635
2021-07-07,33855.328125,HOLD,0,SIDEWAYS,0.686312,-0.0145958860620437,-0.0,0.0,-0.0,0.7804889913140564,1.0081835698531694,1.0066756246158635
2021-07-08,32877.37109375,HOLD,0,SIDEWAYS,0.582147,-0.0147644332818985,0.0,0.0,0.0,0.7589339431738721,1.0081835698531694,1.0066756246158635
2021-07-09,33798.01171875,SELL,0,SIDEWAYS,0.478318,-0.0202268968343493,-0.0,0.0,-0.0,0.765190747324402,1.0081835698531694,1.0066756246158635
2021-07-10,33520.51953125,SELL,0,SIDEWAYS,0.188115,-0.0167943076847986,0.0,0.0,0.0,0.7489363721260259,1.0081835698531694,1.0066756246158635
2021-07-11,34240.1875,SELL,0,SIDEWAYS,0.110135,-0.0177833514845452,-0.0,0.0,-0.0,0.7730378383566253,1.0081835698531694,1.0066756246158635
2021-07-12,33155.84765625,SELL,0,SIDEWAYS,0.041885,-0.0132428321653411,-0.0,0.0,-0.0,0.7836919126552705,1.0081835698531694,1.0066756246158635
2021-07-13,32702.025390625,SELL,0,SIDEWAYS,0.006431,-0.0131906823040931,0.0,0.0,0.0,0.7808137258650406,1.0081835698531694,1.0066756246158635
2021-07-14,32822.34765625,SELL,0,SIDEWAYS,0.004042,-0.0146497279919893,-0.0,0.0,-0.0,0.8059945534099134,1.0081835698531694,1.0066756246158635
2021-07-15,31780.73046875,SELL,0,SIDEWAYS,0.015174,-0.0025737031814218,-0.0,0.0,-0.0,0.8151559153730191,1.0081835698531694,1.0066756246158635
2021-07-16,31421.5390625,SELL,0,SIDEWAYS,0.001233,-0.0076311597798075,0.0,0.0,0.0,0.8122676800263318,1.0081835698531694,1.0066756246158635
2021-07-17,31533.068359375,SELL,0,SIDEWAYS,0.000928,-0.011119131539881,0.0,0.0,0.0,0.8055021375371245,1.0081835698531694,1.0066756246158635
2021-07-18,31796.810546875,SELL,0,SIDEWAYS,0.000446,0.0009733662541776,-0.0,0.0,-0.0,0.7803120695335819,1.0081835698531694,1.0066756246158635
2021-07-19,30817.83203125,HOLD,0,SIDEWAYS,0.01341,-0.0019621495539598,-0.0,0.0,-0.0,0.8063265469538058,1.0081835698531694,1.0066756246158635
2021-07-20,29807.34765625,HOLD,0,SIDEWAYS,0.270368,-0.0008631717633436,0.0,0.0,0.0,0.7463082977818764,1.0081835698531694,1.0066756246158635
2021-07-21,32110.693359375,HOLD,0,RECOVERY,0.001482,0.0109768555718239,0.0,0.0,0.0,0.7509979415661491,1.0081835698531694,1.0066756246158635
2021-07-22,32313.10546875,HOLD,0,RECOVERY,0.004086,-0.0117515186037638,0.0,0.0,0.0,0.722081560177767,1.0081835698531694,1.0066756246158635
2021-07-23,33581.55078125,HOLD,0,RECOVERY,0.00497,0.0041373533502151,0.0,0.0,0.0,0.7372079011458162,1.0081835698531694,1.0066756246158635
2021-07-24,34292.4453125,HOLD,0,RECOVERY,0.004531,0.0037159307071118,0.0,0.0,0.0,0.759603259686555,1.0081835698531694,1.0066756246158635
2021-07-25,35350.1875,HOLD,0,RECOVERY,0.005792,0.0052459615640994,0.0,0.0,0.0,0.8011500856106569,1.0081835698531694,1.0066756246158635
2021-07-26,37337.53515625,HOLD,0,RECOVERY,0.006793,0.0056495335801756,0.0,0.0,0.0,0.8443664073006802,1.0081835698531694,1.0066756246158635
2021-07-27,39406.94140625,HOLD,0,RECOVERY,0.548068,0.0014894897740233,0.0,0.0,0.0,0.8568926897792308,1.0081835698531694,1.0066756246158635
2021-07-28,39995.90625,BUY,1,SIDEWAYS,0.143464,-0.0024045155641879,0.0003128737005963,0.0015,-0.0011871262994037,0.8566245905923657,1.0084990039775499,1.0054805735069134
2021-07-29,40008.421875,BUY,1,SIDEWAYS,0.193883,0.0158900395362529,0.0541722306526184,0.0,0.0541722306526184,0.9030298554966402,1.0631316446339576,1.059949699051657
2021-07-30,42235.546875,BUY,1,BULL,0.545824,0.0087867633997066,-0.010562460092210397,0.0,-0.010562460092210397,0.8899065331465197,1.0519023590647454,1.0487540226556735
2021-07-31,41626.1953125,BUY,1,BULL,0.356864,0.0056250851264363,-0.022839528432544016,0.0,-0.022839528432544016,0.8538848575593192,1.027877405226626,1.0248009753364844
2021-08-01,39974.89453125,BUY,1,BULL,0.005004,0.011993173411449,-0.00818232067849675,0.0,-0.00818232067849675,0.8372125427012509,1.0194669826788805,1.016415725124645
2021-08-02,39201.9453125,BUY,1,BULL,0.003337,0.0079648898838366,-0.011917035018843308,0.0,-0.011917035018843308,0.8145052528750101,1.0073179589457417,1.0043030633346317
2021-08-03,38152.98046875,BUY,1,BULL,0.003064,0.0095230620449565,0.020764381842421686,0.0,0.020764381842421686,0.8478536755423755,1.02823429368202,1.0251567956272258
2021-08-04,39747.50390625,BUY,1,BULL,0.001009,0.0096167431046013,0.012538114812211778,0.0,0.012538114812211778,0.8714565291606491,1.0411264133100584,1.038010329231319
2021-08-05,40869.5546875,BUY,1,BULL,0.000878,-0.0047876965232167,0.020034927510431542,0.0,0.020034927510431542,0.8309005626567622,1.0619853055299209,1.0588067909325476
2021-08-06,42816.5,BUY,1,BULL,0.000713,0.006200839231236,0.017951866360120368,0.0,0.017951866360120368,0.8639860355021826,1.0810499238112057,1.0778143489445566
2021-08-07,44555.80078125,BUY,1,BULL,0.000641,0.0058951546305416,-0.007379607645253175,0.0,-0.007379607645253175,0.8491673583631951,1.0730721995285482,1.0698605019349219
2021-08-08,43798.1171875,BUY,1,BULL,0.000601,-0.0014737379677958,0.027858386116726766,0.0,0.027858386116726766,0.8007964826124686,1.1029662591941396,1.09966508888886
2021-08-09,46365.40234375,BUY,1,BULL,5.7e-05,0.0035469701384014,-0.008281057144288308,0.0,-0.008281057144288308,0.7872036498899012,1.093832532573531,1.0905586994481924
2021-08-10,45585.03125,BUY,1,BULL,5.3e-05,0.0082051319530831,9.971068018848313e-05,0.0,9.971068018848313e-05,0.7873522429014035,1.0939415993593662,1.0906674397979
2021-08-11,45593.63671875,BUY,1,BULL,1.5e-05,0.013918914441663,-0.013483937403744997,0.0,-0.013483937403744997,0.7669663126757269,1.0791909593102518,1.0759609483113624
2021-08-12,44428.2890625,BUY,1,BULL,0.0,0.0139735505912666,0.03359824612750704,0.0,0.03359824612750704,0.8229621241261182,1.1154498827797381,1.1121113490763135
2021-08-13,47793.3203125,BUY,1,BULL,0.0,0.0189095396755045,-0.005844975548371246,0.0,-0.005844975548371246,0.8108828969456778,1.108930105489457,1.1056110854338963
2021-08-14,47096.9453125,BUY,1,BULL,0.0,0.0033121752384074,-0.00042429959849344897,0.0,-0.00042429959849344897,0.8100225838546657,1.1084595868909404,1.1051419750942568
2021-08-15,47047.00390625,BUY,1,BULL,0.0,0.0106625586168192,-0.009247645139685451,0.0,-0.009247645139685451,0.7918713491825751,1.0982089459796907,1.094922014279614
2021-08-16,46004.484375,BUY,1,BULL,0.0,0.0112649047017041,-0.013524326105255656,0.0,-0.013524326105255656,0.7690106575932362,1.0833564100625521,1.0801139318986732
2021-08-17,44695.359375,BUY,1,BULL,0.0,0.0192994876295628,0.0010704450668119687,0.0,0.0010704450668119687,0.770829342151948,1.0845160835873027,1.081270134528669
2021-08-18,44801.1875,BUY,1,BULL,0.0,0.0074139520887359,0.01893699193621138,0.0,0.01893699193621138,0.8031161869215958,1.105053555916887,1.1017461383471048
2021-08-19,46717.578125,BUY,1,BULL,0.0,0.0066956146690544,0.023512939200370495,0.0,0.023512939200370495,0.846964649792368,1.131036612990314,1.1276514283123034
2021-08-20,49339.17578125,BUY,1,BULL,0.0,0.0160791436615262,-0.004412801156972003,0.0,-0.004412801156972003,0.8394870519423492,1.1260455733159327,1.1226753267847858
2021-08-21,48905.4921875,BUY,1,BULL,0.0,-0.0004979833553995,0.004304261945182142,0.0,0.004304261945182142,0.8323736790613943,1.1308923684256973,1.1275076154706605
2021-08-22,49321.65234375,BUY,1,BULL,0.0,0.0053506173792852,0.0023156244970804337,0.0,0.0023156244970804337,0.8361537765080503,1.1335110904975851,1.130118499725689
2021-08-23,49546.1484375,BUY,1,BULL,0.0,0.0106837223516962,-0.021062392914015834,0.0,-0.021062392914015834,0.8045096251916787,1.1096366345371305,1.1063154998450686
2021-08-24,47706.1171875,BUY,1,BULL,0.0,0.0118127227918576,0.013433238002373494,0.0,0.013433238002373494,0.8253947931719489,1.1245426475450204,1.121176899260202
2021-08-25,48960.7890625,BUY,1,BULL,0.0,0.0126629514899996,-0.021507975666212438,0.0,-0.021507975666212438,0.7906437760741817,1.100356011646004,1.097062653793394
2021-08-26,46942.21875,BUY,1,BULL,0.0,0.007669067330927,0.02061818215882215,0.0,0.02061818215882215,0.825510716171086,1.1230433523336762,1.119682091428947
2021-08-27,49058.66796875,BUY,1,BULL,0.0,0.0155620145166938,-0.0016156585375485372,0.0,-0.0016156585375485372,0.8228770361385522,1.1212288977534413,1.1178730674985895
2021-08-28,48902.40234375,BUY,1,BULL,0.0,0.0075656011668385,-0.0007560687911795944,0.0,-0.0007560687911795944,0.8216549939941399,1.1203811715760812,1.1170278785597536
2021-08-29,48829.83203125,BUY,1,BULL,0.0,0.0077507406210585,-0.01898448083110395,0.0,-0.01898448083110395,0.7912335136806247,1.0991113167007653,1.0958216842114272
2021-08-30,47054.984375,BUY,1,BULL,0.0,0.0121520681067452,0.0011247077290257284,0.0,0.0011247077290257284,0.7931095851985984,1.1003474956937183,1.0970541633292938
2021-08-31,47166.6875,BUY,1,BULL,0.0,0.0046988826943818,0.018074257815987507,0.0,0.018074257815987507,0.8208729047540183,1.1202354600180628,1.11688260311541
2021-09-01,48847.02734375,BUY,1,BULL,0.0,0.0037577696818819,0.004823578142388421,0.0,0.004823578142388421,0.8289114871963413,1.1256390032973345,1.1222699736274113
2021-09-02,49327.72265625,BUY,1,BULL,1e-06,0.0067190862960232,0.008389974391488465,0.0,0.008389974391488465,0.8405528262283259,1.1350830857090597,1.1316857899664816
2021-09-03,50025.375,BUY,1,BULL,1e-06,0.0060364416745035,-0.0011853603310495267,0.0,-0.0011853603310495267,0.8391949257485921,1.133737603246815,1.1303443345238429
2021-09-04,49944.625,BUY,1,BULL,0.0,0.0120672858927282,0.026180187681936147,0.0,0.026180187681936147,0.8690496502958829,1.1634190664818849,1.1599369613468902
2021-09-05,51753.41015625,BUY,1,BULL,0.0,0.0108863133573164,0.010894340290094732,0.0,0.010894340290094732,0.8837045565462038,1.1760937496921229,1.1725737093188617
2021-09-06,52633.53515625,BUY,1,BULL,0.0,0.0023780079848282,-0.1172324952972985,0.0,-0.1172324952972985,0.7801056662766997,1.038217344712159,1.0351099674554025
2021-09-07,46811.12890625,BUY,1,BULL,0.0,0.0203439056757286,-0.004684293599011795,0.0,-0.004684293599011795,0.7680180900126217,1.0333540298499408,1.0302612084605778
2021-09-08,46091.390625,BUY,1,BULL,0.0,-0.0102281812510523,0.00205263926346174,0.0,0.00205263926346174,0.7630348887074789,1.0354751329046672,1.0323759630686855
2021-09-09,46391.421875,BUY,1,BULL,0.0,-0.0025719928435646,-0.010488585471665356,0.0,-0.010488585471665356,0.7882418886721697,1.0246144634694125,1.0215477995411468
2021-09-10,44883.91015625,BUY,1,BULL,0.0,0.0207712278110332,0.002256783789625603,0.0,0.002256783789625603,0.793798946228013,1.0269267967811864,1.023853212055479
2021-09-11,45201.45703125,BUY,1,BULL,0.0,-0.0031348538692883,0.005985287409796298,0.0,0.005985287409796298,0.778806819145619,1.0330732488087433,1.0299812677950742
2021-09-12,46063.26953125,BUY,1,BULL,0.0,-0.0074226820594744,-0.008044813388687925,0.0,-0.008044813388687925,0.7976339257590538,1.0247623673052315,1.0216952607018186
2021-09-13,44963.07421875,BUY,1,BULL,0.0,0.0201009706516957,0.016179268677373373,0.0,0.016179268677373373,0.8345420481780671,1.041342272976324,1.0382255428311125
2021-09-14,47092.4921875,BUY,1,BULL,1e-06,-0.0040985464858649,0.013293675444000657,0.0,0.013293675444000657,0.8155523765915815,1.0551855391793892,1.0520273762351808
2021-09-15,48176.34765625,BUY,1,BULL,1e-06,0.0098264412032941,-0.004783491667270009,0.0,-0.004783491667270009,0.8088723995785594,1.0501380679453007,1.04699501204722
2021-09-16,47783.359375,BUY,1,BULL,1e-06,0.0041406665175113,-0.006216069330112812,0.0,-0.006216069330112812,0.8000928340788985,1.0436103369087621,1.0404868184640523
2021-09-17,47267.51953125,BUY,1,BULL,1e-06,0.0091527954107736,0.014114761055706483,0.0,0.014114761055706483,0.8170228993829386,1.0583406474494945,1.0551730412882847
2021-09-18,48278.36328125,BUY,1,BULL,0.0,0.0100472344023755,-0.013897410234835317,0.0,-0.013897410234835317,0.7996083874198778,1.0436324533036878,1.0405088686647626
2021-09-19,47260.21875,BUY,1,BULL,1e-06,0.0047864046001535,-0.05907593446031357,0.0,-0.05907593446031357,0.7211604570267883,0.9819788908916629,0.979039834934148
2021-09-20,42843.80078125,BUY,1,BULL,2e-05,0.0066339262144753,-0.01767251833165363,0.0,-0.01767251833165363,0.684029154242954,0.9646248509410831,0.9617377355038552
2021-09-21,40693.67578125,HOLD,0,BULL,3.1e-05,0.0029566451817194,0.0,0.0,0.0,0.7308164761473681,0.9646248509410831,0.9617377355038552
2021-09-22,43574.5078125,HOLD,0,BULL,4.5e-05,-0.0308613361218168,0.0,0.0,0.0,0.7089969935962482,0.9646248509410831,0.9617377355038552
2021-09-23,44895.09765625,HOLD,0,BULL,5.1e-05,-0.0339245291320923,-0.0,0.0,-0.0,0.74222214917009,0.9646248509410831,0.9617377355038552
2021-09-24,42839.75,HOLD,0,BULL,6e-05,0.003485197864972,-0.0,0.0,-0.0,0.7400853266812285,0.9646248509410831,0.9617377355038552
2021-09-25,42716.59375,HOLD,0,BULL,7.1e-05,-0.0281756408755619,0.0,0.0,0.0,0.7316108449196034,0.9646248509410831,0.9617377355038552
2021-09-26,43208.5390625,HOLD,0,BULL,8.9e-05,-0.0122168587380789,-0.0,0.0,-0.0,0.7482707818737017,0.9646248509410831,0.9617377355038552
2021-09-27,42235.73046875,HOLD,0,BULL,0.000117,0.0143010985414872,-0.0,0.0,-0.0,0.7266814241400146,0.9646248509410831,0.9617377355038552
2021-09-28,41034.54296875,HOLD,0,BULL,0.000148,0.0025900138685903,0.0,0.0,0.0,0.7360039654944531,0.9646248509410831,0.9617377355038552
2021-09-29,41564.36328125,HOLD,0,BULL,0.000148,-0.0024395388315985,0.0,0.0,0.0,0.6975972471170385,0.9646248509410831,0.9617377355038552
2021-09-30,43790.89453125,HOLD,0,BULL,1e-06,-0.0230167707761911,0.0,0.0,0.0,0.6318777134153291,0.9646248509410831,0.9617377355038552
2021-10-01,48116.94140625,HOLD,0,BULL,0.0,-0.0067983730118861,-0.0,0.0,-0.0,0.6372247346104798,0.9646248509410831,0.9617377355038552
2021-10-02,47711.48828125,HOLD,0,BULL,0.0,-0.0210991709500776,0.0,0.0,0.0,0.6307340684916685,0.9646248509410831,0.9617377355038552
2021-10-03,48199.953125,HOLD,0,BULL,0.0,-0.0211066115116135,0.0,0.0,0.0,0.6188991456158627,0.9646248509410831,0.9617377355038552
2021-10-04,49112.90234375,BUY,1,BULL,0.0,-0.0116822325520882,0.018834378994904692,0.0005916854932842079,0.018242693501620486,0.5893481902507475,0.9827929609716107,0.9792824222415946
2021-10-05,51514.8125,BUY,1,BULL,0.0,-0.0072080173735429,0.033309846718329726,0.0,0.033309846718329726,0.5469068099314955,1.0155296438574284,1.0119021696204167
2021-10-06,55361.44921875,BUY,1,BULL,0.0,-0.0038939999662772,-0.012603045391185988,0.0,-0.012603045391185988,0.5624929946272396,1.0027308776597983,0.9991491206452511
